

New start of logging. Datetime: 2022.05.08_152450 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 15:29:51;-28,8;0;20,5;632,4;-36,6;284,2;-137,8;1057,6;-25900,0;-94640,0;-60340,0;45,2;258,7;-100,0;3,38;0,01
'05/08/2022 15:29:52;-28,9;0;20,5;632,3;-36,8;243,6;-126,3;1109,8;42840,0;187600,0;-34160,0;43,0;235,1;-100,0;3,37;0,01
'05/08/2022 15:29:53;-29,0;0;20,7;632,0;-37,1;76,0;-149,1;1225,6;247590,0;5530,0;158900,0;42,0;234,4;-100,0;3,38;0,01
'05/08/2022 15:29:54;-29,3;0;20,9;631,9;-37,3;143,4;-163,5;986,1;336070,0;-268240,0;-136640,0;49,6;245,4;-100,0;3,37;0,01
'05/08/2022 15:29:55;-29,5;0;21,0;631,8;-37,4;235,6;-42,7;1066,6;-48930,0;7630,0;-66920,0;54,1;265,5;-100,0;3,38;0,01
'05/08/2022 15:29:56;-29,6;0;21,4;631,7;-37,6;119,4;-16,8;898,2;-381920,0;-160580,0;17920,0;53,8;265,4;-100,0;3,37;0,01
'05/08/2022 15:29:57;-29,7;0;21,3;631,7;-37,6;12,0;-48,9;980,0;-186200,0;107870,0;55720,0;51,8;241,5;-100,0;3,38;0,01
'05/08/2022 15:29:57;-29,9;0;21,5;631,4;-37,9;149,3;-142,9;816,5;723730,0;-37170,0;-225400,0;55,2;258,5;-100,0;3,37;0,01
'05/08/2022 15:29:58;-30,1;0;21,7;631,4;-38,1;225,5;-246,1;890,5;239470,0;130200,0;-138810,0;55,3;253,0;-100,0;3,38;0,01
'05/08/2022 15:29:59;-30,1;0;21,9;631,4;-38,1;71,2;-177,0;796,5;-234570,0;-1680,0;151970,0;56,2;269,9;-100,0;3,37;0,01
'05/08/2022 15:30:00;-30,2;0;22,0;631,3;-38,1;40,1;-180,3;1122,7;-65660,0;-29050,0;-55860,0;56,1;269,8;-100,0;3,37;0,01
'05/08/2022 15:30:01;-30,3;0;22,1;631,3;-38,2;18,4;-211,1;1059,7;-132580,0;163380,0;33740,0;57,9;291,6;-100,0;3,37;0,01
'05/08/2022 15:30:02;-30,4;0;22,2;631,1;-38,5;-3,8;-153,3;1064,8;-253400,0;-214130,0;352100,0;60,4;297,2;-100,0;3,37;0,01
'05/08/2022 15:30:03;-30,5;0;22,4;631,1;-38,5;137,2;-157,6;921,8;299530,0;-89530,0;-19670,0;60,4;297,2;-100,0;3,36;0,01
'05/08/2022 15:30:04;-30,8;0;22,7;630,7;-38,9;-36,6;-178,2;821,4;241290,0;120680,0;-185360,0;61,3;298,1;-100,0;3,37;0,01
'05/08/2022 15:30:05;-31,0;0;22,7;630,6;-39,0;41,5;-298,4;872,3;542640,0;-53900,0;-174860,0;63,2;301,0;-100,0;3,37;0,01
'05/08/2022 15:30:06;-31,1;0;23,0;630,7;-39,2;57,8;-236,4;924,7;-78190,0;-30520,0;-15680,0;68,0;310,6;-100,0;3,37;0,01
'05/08/2022 15:30:07;-31,2;0;23,1;630,5;-39,4;83,1;-179,6;986,4;-15750,0;-51030,0;251160,0;67,7;310,3;-100,0;3,36;0,01
'05/08/2022 15:30:08;-31,3;0;23,4;630,4;-39,4;171,8;-178,2;938,6;541660,0;280980,0;-161630,0;68,8;310,9;-100,0;3,37;0,01
'05/08/2022 15:30:09;-31,3;0;23,4;630,4;-39,4;171,8;-178,2;938,6;541660,0;280980,0;-161630,0;72,2;332,4;-100,0;3,36;0,01
'05/08/2022 15:30:10;-31,4;0;23,5;630,4;-39,5;94,9;-137,6;961,7;-161910,0;130410,0;235970,0;70,4;318,8;-100,0;3,36;0,01
'05/08/2022 15:30:10;-31,5;0;23,5;630,3;-39,7;-2,5;-133,3;1029,1;46270,0;23100,0;76650,0;72,9;326,3;-100,0;3,36;0,01
'05/08/2022 15:30:11;-31,7;0;23,7;630,0;-40,0;-5,7;-137,6;1153,9;203630,0;-153440,0;24710,0;71,8;325,6;-100,0;3,36;0,01
'05/08/2022 15:30:12;-31,8;0;23,8;630,1;-39,9;219,8;-232,7;1007,8;-281330,0;210560,0;-114590,0;75,8;331,0;-100,0;3,36;0,01
'05/08/2022 15:30:13;-31,9;0;24,0;629,9;-40,2;116,3;-70,4;961,3;-28910,0;98420,0;-79520,0;76,0;330,5;-100,0;3,36;0,01
'05/08/2022 15:30:14;-32,1;0;24,1;629,9;-40,3;47,7;-45,2;1030,7;-170940,0;-88480,0;-96670,0;72,7;306,2;-100,0;3,35;0,01
'05/08/2022 15:30:15;-32,2;0;24,4;629,7;-40,5;84,7;-36,9;1152,2;213710,0;-32200,0;-28280,0;72,4;305,9;-100,0;3,36;0,01
'05/08/2022 15:30:16;-32,4;0;24,5;629,6;-40,7;142,7;-47,6;985,0;221480,0;-276010,0;-94500,0;75,0;318,9;-100,0;3,35;0,01
'05/08/2022 15:30:17;-32,5;0;24,5;629,5;-40,9;1,6;-49,7;929,2;229530,0;-195650,0;206500,0;68,3;284,8;-100,0;3,36;0,01
'05/08/2022 15:30:18;-32,6;0;24,8;629,5;-40,9;138,7;-74,8;1051,2;76230,0;-22960,0;-87220,0;69,1;286,0;-100,0;3,35;0,01
'05/08/2022 15:30:19;-32,7;0;25,0;629,3;-41,0;85,9;-50,8;982,4;92400,0;37940,0;-80570,0;65,8;255,9;-100,0;3,36;0,01
'05/08/2022 15:30:20;-33,0;0;25,5;629,2;-41,3;54,0;-87,4;893,4;301770,0;-70000,0;-33460,0;62,9;224,2;-100,0;3,34;0,01
'05/08/2022 15:30:21;-33,0;0;22,3;629,1;-41,4;169,0;64,5;1124,9;55300,0;58660,0;96250,0;67,1;253,0;-100,0;3,35;0,01
'05/08/2022 15:30:22;-33,1;0;25,5;629,0;-41,5;317,0;35,6;1125,8;-27440,0;140490,0;102900,0;69,0;273,8;-100,0;3,34;0,01
'05/08/2022 15:30:23;-33,1;0;25,8;629,0;-41,5;197,5;10,1;966,9;-239890,0;212590,0;40110,0;63,3;271,3;-100,0;3,35;0,01
'05/08/2022 15:30:23;-33,4;0;25,9;628,8;-41,8;43,5;-2,6;890,8;-169190,0;-433160,0;-248990,0;60,3;270,0;-100,0;3,34;0,01
'05/08/2022 15:30:24;-33,4;0;25,9;628,9;-41,7;115,5;36,1;1234,6;23170,0;33530,0;-26180,0;63,2;310,8;-100,0;3,34;0,01
'05/08/2022 15:30:25;-33,5;0;26,2;628,9;-41,8;91,4;108,8;1389,2;9870,0;43540,0;2660,0;62,8;310,4;-100,0;3,34;0,01
'05/08/2022 15:30:26;-33,6;0;26,3;628,8;-41,9;129,0;152,8;1509,9;-49770,0;-20860,0;17990,0;58,5;292,7;-100,0;3,34;0,01
'05/08/2022 15:30:27;-33,7;0;26,4;628,8;-42,0;215,3;126,2;1478,7;-79100,0;44870,0;-221830,0;66,6;325,9;-100,0;3,33;0,01
'05/08/2022 15:30:28;-33,7;0;25,9;628,6;-42,1;241,9;147,3;1458,3;-127820,0;15890,0;-142170,0;65,6;308,8;-100,0;3,34;0,01
'05/08/2022 15:30:29;-33,8;0;26,8;628,6;-42,2;20,1;44,8;1118,7;354480,0;-271880,0;139930,0;66,0;309,5;-100,0;3,33;0,01
'05/08/2022 15:30:30;-33,9;0;26,8;628,6;-42,3;107,9;17,9;1077,8;117740,0;-7490,0;-114520,0;68,5;291,4;-100,0;3,34;0,01
'05/08/2022 15:30:31;-34,0;0;27,1;628,4;-42,4;15,1;25,9;784,8;-251790,0;137130,0;-276780,0;65,7;285,7;-100,0;3,33;0,01
'05/08/2022 15:30:32;-34,1;0;28,1;628,4;-42,5;188,4;79,1;1191,5;-23310,0;113190,0;-1960,0;64,5;284,7;-100,0;3,33;0,01
'05/08/2022 15:30:33;-34,2;0;27,5;628,4;-42,6;153,5;39,8;920,4;-247240,0;-64820,0;119070,0;62,6;281,9;-100,0;3,33;0,01
'05/08/2022 15:30:34;-34,3;0;27,4;628,1;-42,8;137,5;74,1;1052,6;-48300,0;47390,0;207060,0;62,1;303,6;-100,0;3,33;0,01
'05/08/2022 15:30:35;-34,5;0;27,8;628,1;-43,0;15,6;79,4;1001,1;-226030,0;-209860,0;145040,0;62,0;303,4;-100,0;3,32;0,01
'05/08/2022 15:30:36;-34,5;0;27,9;628,1;-43,1;177,0;125,5;1146,7;-117530,0;-27370,0;153580,0;62,8;341,8;-100,0;3,32;0,01
'05/08/2022 15:30:37;-34,7;0;28,1;627,8;-43,2;204,4;-104,5;752,9;497910,0;142940,0;-758240,0;59,7;321,8;-100,0;3,32;0,01
'05/08/2022 15:30:37;-34,9;0;28,2;627,7;-43,4;160,4;-126,3;965,9;-132160,0;249200,0;14140,0;60,3;340,8;-100,0;3,32;0,01
'05/08/2022 15:30:38;-35,0;0;28,4;627,7;-43,6;212,0;0,6;946,5;-201670,0;175980,0;53340,0;57,2;332,2;-100,0;3,31;0,01
'05/08/2022 15:30:39;-35,2;0;28,5;627,6;-43,7;234,1;57,8;1306,7;-43470,0;39200,0;46340,0;57,2;332,2;-100,0;3,32;0,01
'05/08/2022 15:30:40;-35,4;0;28,7;627,4;-44,1;178,3;57,8;1374,6;30450,0;-106120,0;-18340,0;51,0;299,2;-100,0;3,31;0,01
'05/08/2022 15:30:41;-35,7;0;28,6;627,1;-44,4;175,4;42,5;1393,7;73080,0;3290,0;79380,0;50,2;298,6;-100,0;3,31;0,01
'05/08/2022 15:30:42;-36,0;0;29,0;626,9;-44,8;159,2;20,3;1374,9;-50820,0;-105490,0;65310,0;52,0;326,8;-100,0;3,30;0,01
'05/08/2022 15:30:43;-36,1;0;29,2;626,8;-45,0;187,0;26,2;1376,8;-89390,0;24010,0;-28490,0;52,0;326,8;-100,0;3,31;0,01
'05/08/2022 15:30:44;-36,3;0;29,3;626,7;-45,0;189,5;37,9;1398,5;19110,0;-23800,0;-48930,0;49,1;313,5;-100,0;3,31;0,01
'05/08/2022 15:30:45;-36,5;0;29,5;626,5;-45,2;190,8;18,1;1223,8;170240,0;153300,0;-45290,0;52,6;334,2;-100,0;3,31;0,01
'05/08/2022 15:30:46;-36,5;0;29,5;626,6;-45,1;252,0;3,8;1111,1;53690,0;72100,0;-186480,0;52,9;335,9;-100,0;3,30;0,01
'05/08/2022 15:30:47;-36,5;0;29,9;626,6;-45,3;195,6;55,3;983,0;210,0;167720,0;49070,0;53,6;336,3;-100,0;3,31;0,01
'05/08/2022 15:30:48;-36,6;0;30,0;626,5;-45,3;169,5;23,2;1114,6;36890,0;-304780,0;-83160,0;49,3;314,7;-100,0;3,30;0,01
'05/08/2022 15:30:49;-36,7;0;30,1;626,5;-45,5;162,6;13,8;1032,0;-216440,0;3150,0;207480,0;50,4;301,6;-100,0;3,30;0,01
'05/08/2022 15:30:50;-36,8;0;29,6;626,4;-45,6;347,0;-36,8;1107,9;675080,0;108220,0;-219870,0;49,3;281,1;-100,0;3,29;0,01
'05/08/2022 15:30:50;-37,0;0;30,6;626,2;-45,9;176,1;-65,8;972,7;559510,0;-146440,0;-146720,0;48,1;273,1;-100,0;3,30;0,01
'05/08/2022 15:30:51;-37,0;0;30,5;626,4;-45,8;163,2;47,4;1028,3;-328720,0;-31920,0;30240,0;46,4;252,9;-100,0;3,29;0,01
'05/08/2022 15:30:52;-37,1;0;30,8;626,4;-45,8;124,9;-107,4;1149,2;106400,0;-91140,0;130060,0;43,1;211,7;-100,0;3,30;0,01
'05/08/2022 15:30:53;-37,3;0;31,1;626,1;-46,1;-2,6;-78,6;1130,5;-71960,0;-168420,0;68320,0;46,7;226,0;-100,0;3,29;0,01
'05/08/2022 15:30:54;-37,4;0;31,2;626,0;-46,2;123,0;-78,1;1134,5;54600,0;-125370,0;-216580,0;48,7;257,1;-100,0;3,30;0,01
'05/08/2022 15:30:55;-37,4;0;31,2;626,0;-46,2;123,0;-78,1;1134,5;54600,0;-125370,0;-216580,0;38,5;222,6;-100,0;3,28;0,01
'05/08/2022 15:30:56;-37,5;0;31,4;626,0;-46,3;27,1;-62,6;1034,7;240310,0;-289240,0;164430,0;39,3;223,3;-100,0;3,29;0,01
'05/08/2022 15:30:57;-37,6;0;31,5;625,9;-46,4;181,0;-103,9;1045,6;60760,0;-48020,0;-167370,0;39,5;223,0;-100,0;3,27;0,01
'05/08/2022 15:30:58;-37,7;0;31,7;625,8;-46,5;152,5;-102,9;894,6;-219660,0;246890,0;48090,0;36,4;219,9;-100,0;3,29;0,01
'05/08/2022 15:30:59;-37,8;0;31,8;625,7;-46,9;-67,0;-73,9;939,4;38500,0;-339780,0;-54180,0;37,1;220,2;-100,0;3,27;0,01
'05/08/2022 15:31:00;-37,9;0;32,2;625,7;-46,9;142,1;50,9;1173,5;-88410,0;-11900,0;-165410,0;37,1;220,1;-100,0;3,28;0,01
'05/08/2022 15:31:01;-38,0;0;32,3;625,6;-46,9;68,0;-0,9;909,9;-188720,0;-54320,0;-77770,0;44,8;258,0;-100,0;3,26;0,01
'05/08/2022 15:31:02;-38,2;0;32,3;625,4;-47,0;176,1;0,7;994,8;56490,0;3220,0;36540,0;40,6;227,7;-100,0;3,28;0,01
'05/08/2022 15:31:03;-38,3;0;32,5;625,3;-47,3;106,8;-5,7;935,3;-135520,0;-112560,0;11830,0;40,7;227,8;-100,0;3,26;0,01
'05/08/2022 15:31:03;-38,6;0;33,0;625,1;-47,7;91,7;-43,3;1103,4;45710,0;85400,0;278390,0;38,9;188,9;-100,0;3,27;0,01
'05/08/2022 15:31:04;-38,8;0;33,0;625,1;-47,8;21,5;-88,6;1000,8;-91840,0;-199430,0;-24640,0;38,9;187,9;-100,0;3,26;0,01
'05/08/2022 15:31:05;-38,8;0;33,0;625,0;-47,9;45,5;-14,9;1047,7;161280,0;-50820,0;-110740,0;37,9;168,1;-100,0;3,26;0,01
'05/08/2022 15:31:06;-38,9;0;33,4;625,1;-47,8;-18,1;21,8;1037,4;-510160,0;-135520,0;-61600,0;38,2;168,7;-100,0;3,25;0,01
'05/08/2022 15:31:07;-38,8;0;33,3;625,2;-47,7;67,9;-30,0;1180,3;-217070,0;75110,0;151410,0;38,6;169,0;-100,0;3,26;0,01
'05/08/2022 15:31:08;-39,0;0;33,5;625,0;-48,0;10,4;-88,7;1031,0;-217070,0;1820,0;131530,0;40,4;175,3;-100,0;3,25;0,01
'05/08/2022 15:31:09;-39,1;0;34,0;625,0;-48,0;40,6;-72,5;1021,7;-82880,0;23100,0;80220,0;44,2;210,1;-100,0;3,25;0,01
'05/08/2022 15:31:10;-39,2;0;33,9;624,9;-48,2;174,5;-138,8;1087,8;385490,0;193830,0;-350910,0;42,2;181,8;-100,0;3,25;0,01
'05/08/2022 15:31:11;-39,2;0;34,2;624,9;-48,2;133,5;27,0;990,6;-235200,0;212450,0;120400,0;42,2;182,0;-100,0;3,25;0,01
'05/08/2022 15:31:12;-39,4;0;34,4;624,7;-48,5;115,7;-44,8;1000,5;175350,0;71680,0;72800,0;42,7;182,3;-100,0;3,25;0,01
'05/08/2022 15:31:13;-39,6;0;34,6;624,6;-48,6;75,8;-46,1;1038,8;83230,0;57890,0;-12390,0;43,1;175,8;-100,0;3,24;0,01
'05/08/2022 15:31:14;-39,7;0;34,8;624,5;-48,7;-18,2;-82,0;1023,0;218120,0;35910,0;-412930,0;44,3;191,3;-100,0;3,24;0,01
'05/08/2022 15:31:15;-39,7;0;34,9;624,6;-48,7;-22,0;-36,4;1085,6;189140,0;-82110,0;21560,0;44,6;192,9;-100,0;3,24;0,01
'05/08/2022 15:31:16;-39,8;0;35,0;624,4;-48,9;88,9;-201,4;757,6;584220,0;-69790,0;58380,0;48,9;213,6;-100,0;3,23;0,01
'05/08/2022 15:31:16;-40,0;0;35,4;624,3;-49,1;-96,0;-63,5;1176,0;-99260,0;-301070,0;-189210,0;46,4;228,8;-100,0;3,24;0,01
'05/08/2022 15:31:17;-40,0;0;35,5;624,2;-49,2;-85,6;-41,7;1056,0;163590,0;170730,0;-260470,0;45,5;228,3;-100,0;3,23;0,01
'05/08/2022 15:31:18;-40,0;0;35,4;624,2;-49,3;-38,6;-146,9;877,9;-384090,0;41090,0;360920,0;46,4;230,1;-100,0;3,23;0,01
'05/08/2022 15:31:19;-40,0;0;35,9;624,0;-49,4;-277,9;-329,8;731,3;133840,0;-143290,0;-49210,0;47,3;230,4;-100,0;3,23;0,01
'05/08/2022 15:31:20;-40,0;0;36,1;624,1;-49,5;-716,0;-463,6;1035,9;-338310,0;24500,0;322280,0;48,5;231,7;-100,0;3,23;0,01
'05/08/2022 15:31:21;-40,0;0;35,8;624,0;-49,6;-744,1;-541,0;1028,1;-315420,0;-82040,0;112420,0;45,1;217,4;-100,0;3,22;0,01
'05/08/2022 15:31:22;-40,0;0;36,4;623,9;-49,8;-621,5;-551,9;609,4;-97650,0;89320,0;-236180,0;44,4;192,9;-100,0;3,22;0,01
'05/08/2022 15:31:23;-40,0;0;36,5;623,8;-50,0;-991,6;-682,1;528,6;421470,0;202370,0;-336770,0;45,7;194,0;-100,0;3,21;0,01
'05/08/2022 15:31:24;-40,0;0;36,7;623,8;-49,9;-711,9;-550,1;423,2;-131740,0;-4340,0;-630,0;48,1;225,3;-100,0;3,22;0,01
'05/08/2022 15:31:25;-40,0;0;36,9;623,7;-50,1;-797,1;-367,6;261,0;515760,0;-337680,0;-90160,0;49,5;230,0;-100,0;3,20;0,01
'05/08/2022 15:31:26;-40,0;0;37,1;623,6;-50,2;-1052,8;-408,9;385,6;-257950,0;32900,0;-165550,0;48,9;229,8;-100,0;3,22;0,01
'05/08/2022 15:31:27;-40,0;0;37,4;623,4;-50,4;-552,0;-332,3;261,6;-87500,0;-22960,0;-16590,0;48,5;231,0;-100,0;3,20;0,01
'05/08/2022 15:31:28;-40,0;0;37,5;623,4;-50,6;-660,8;-421,6;229,8;175420,0;-370580,0;27510,0;49,0;231,3;-100,0;3,20;0,01
'05/08/2022 15:31:29;-40,0;0;37,8;623,3;-50,8;-852,6;-703,1;413,8;9870,0;155610,0;140560,0;41,3;193,4;-100,0;3,19;0,01
'05/08/2022 15:31:29;-40,0;0;38,0;623,3;-50,9;-715,5;-802,7;563,7;-265300,0;129080,0;-105350,0;42,8;194,6;-100,0;3,20;0,01
'05/08/2022 15:31:30;-40,0;0;38,2;623,2;-50,9;-669,5;-726,2;534,8;-336560,0;-584150,0;205030,0;43,7;196,0;-100,0;3,18;0,01
'05/08/2022 15:31:31;-40,0;0;38,2;623,0;-51,2;-461,2;-943,9;723,8;-14420,0;-227920,0;333760,0;43,9;196,3;-100,0;3,19;0,01
'05/08/2022 15:31:32;-40,0;0;38,5;623,0;-51,2;-618,3;-855,2;713,1;329910,0;341530,0;-163660,0;44,5;200,8;-100,0;3,18;0,01
'05/08/2022 15:31:33;-40,0;0;38,7;622,9;-51,5;-820,0;-789,3;721,9;-66150,0;-84350,0;-234290,0;44,7;201,3;-100,0;3,19;0,01
'05/08/2022 15:31:34;-40,0;0;38,9;623,0;-51,5;-748,7;-760,0;790,3;-299110,0;-273840,0;348600,0;44,7;201,3;-100,0;3,17;0,01
'05/08/2022 15:31:35;-40,0;0;39,0;622,9;-51,6;-671,9;-614,6;746,1;-416640,0;349580,0;-447580,0;46,8;203,2;-100,0;3,18;0,01
'05/08/2022 15:31:36;-40,0;0;39,2;622,7;-51,9;-688,0;-394,5;613,8;123200,0;219310,0;-131250,0;50,1;224,4;-100,0;3,17;0,01
'05/08/2022 15:31:37;-40,0;0;39,6;622,6;-52,1;-800,7;-509,0;621,7;-133490,0;160300,0;74620,0;48,9;219,5;-100,0;3,18;0,01
'05/08/2022 15:31:38;-40,0;0;39,7;622,6;-52,1;-774,1;-471,8;497,5;577640,0;-1050,0;-223860,0;46,4;193,4;-100,0;3,16;0,01
'05/08/2022 15:31:39;-40,0;0;39,7;622,6;-52,2;-552,5;-472,7;548,0;-318920,0;118580,0;149310,0;47,2;200,4;-100,0;3,17;0,01
'05/08/2022 15:31:40;-40,0;0;40,1;622,4;-52,4;-415,0;-786,7;780,9;-205940,0;411950,0;-527590,0;48,2;202,5;-100,0;3,15;0,01
'05/08/2022 15:31:41;-40,0;0;40,6;622,3;-52,6;-361,7;-747,8;346,4;254310,0;-343700,0;212170,0;48,4;202,6;-100,0;3,16;0,01
'05/08/2022 15:31:42;-40,0;0;40,6;622,3;-52,6;-361,7;-747,8;346,4;254310,0;-343700,0;212170,0;46,4;190,3;-100,0;3,14;0,01
'05/08/2022 15:31:42;-40,0;0;40,6;622,1;-52,9;-335,0;-673,3;396,7;32970,0;-135450,0;-111930,0;43,9;171,9;-100,0;3,15;0,01
'05/08/2022 15:31:43;-40,0;0;40,6;622,1;-52,9;-417,1;-686,8;552,2;-242130,0;-221900,0;65100,0;43,9;175,0;-100,0;3,14;0,01
'05/08/2022 15:31:44;-40,0;0;40,8;622,0;-53,2;-429,3;-505,1;462,7;533750,0;-19110,0;52430,0;39,6;154,5;-100,0;3,14;0,01
'05/08/2022 15:31:45;-40,0;0;41,2;621,8;-53,4;-431,3;-527,1;442,6;32760,0;-98210,0;-152810,0;37,0;124,2;-100,0;3,13;0,01
'05/08/2022 15:31:46;-40,0;0;41,2;621,7;-53,6;-572,9;-761,3;879,0;-310660,0;-39130,0;224420,0;38,9;125,8;-100,0;3,13;0,01
'05/08/2022 15:31:47;-40,0;0;41,7;621,6;-53,8;-490,9;-801,5;859,7;616350,0;225120,0;506100,0;37,4;123,7;-100,0;3,12;0,01
'05/08/2022 15:31:48;-40,0;0;41,8;621,6;-53,9;-830,8;-786,5;735,5;105070,0;-86800,0;-677530,0;36,6;123,1;-100,0;3,13;0,01
'05/08/2022 15:31:49;-40,0;0;42,1;621,4;-54,1;-549,5;-857,7;825,5;319900,0;-118580,0;204890,0;38,6;143,3;-100,0;3,11;0,01
'05/08/2022 15:31:50;-40,0;0;42,4;621,5;-54,1;-621,0;-736,3;984,5;160090,0;-171850,0;21140,0;38,6;143,4;-100,0;3,12;0,01
'05/08/2022 15:31:51;-40,0;0;42,6;621,6;-54,0;-473,4;-506,8;811,1;281050,0;-52150,0;-86590,0;36,8;134,4;-100,0;3,11;0,01
'05/08/2022 15:31:52;-40,0;0;42,5;621,5;-54,2;-523,0;-250,2;480,9;-255500,0;-224140,0;-42350,0;39,8;146,3;-100,0;3,11;0,01
'05/08/2022 15:31:53;-40,0;0;42,8;621,4;-54,3;-154,3;-109,3;982,8;-108570,0;-49980,0;77980,0;36,8;114,5;-100,0;3,10;0,01
'05/08/2022 15:31:54;-40,0;0;43,0;621,3;-54,4;-123,4;-182,1;902,6;380660,0;-10500,0;-64260,0;34,7;109,4;-100,0;3,11;0,01
'05/08/2022 15:31:55;-40,0;0;43,2;621,3;-54,4;206,8;-234,1;814,1;777140,0;310660,0;-385700,0;36,6;137,1;-100,0;3,10;0,01
'05/08/2022 15:31:55;-40,0;0;43,4;621,4;-54,5;31,2;-138,8;875,3;-331730,0;-83370,0;296100,0;36,7;135,8;-100,0;3,10;0,01
'05/08/2022 15:31:56;-40,0;0;43,6;621,3;-54,5;64,4;-178,4;942,4;146090,0;142730,0;244790,0;40,5;162,8;-100,0;3,08;0,01
'05/08/2022 15:31:57;-40,0;0;43,9;621,3;-54,7;-20,1;-32,5;869,0;-443310,0;-255850,0;298830,0;41,5;163,8;-100,0;3,08;0,01
'05/08/2022 15:31:58;-40,0;0;44,0;621,1;-54,9;104,1;22,4;1057,6;133280,0;-315140,0;-255710,0;40,4;161,8;-100,0;3,07;0,01
'05/08/2022 15:31:59;-40,0;0;44,2;621,2;-54,9;61,8;2,3;1105,3;518350,0;-20300,0;84980,0;39,5;160,3;-100,0;3,08;0,01
'05/08/2022 15:32:00;-40,0;0;44,4;621,0;-55,2;-23,5;-39,4;956,0;327740,0;43820,0;-22400,0;40,2;163,1;-100,0;3,06;0,01
'05/08/2022 15:32:01;-40,0;0;44,7;621,2;-55,0;-47,2;-31,0;963,7;299250,0;112140,0;80780,0;39,2;158,1;-100,0;3,07;0,01
'05/08/2022 15:32:02;-40,0;0;44,8;621,0;-55,2;-89,5;2,3;1149,1;15680,0;-49770,0;-171570,0;39,0;158,2;-100,0;3,05;0,01
'05/08/2022 15:32:03;-40,0;0;45,1;621,0;-55,2;95,9;79,5;1108,6;-14280,0;95900,0;-17290,0;37,6;169,0;-100,0;3,06;0,01
'05/08/2022 15:32:04;-40,0;0;45,2;620,9;-55,4;6,8;87,4;1349,4;230160,0;-135380,0;-268450,0;33,8;147,6;-100,0;3,04;0,01
'05/08/2022 15:32:05;-40,0;0;45,4;621,0;-55,3;7,5;141,2;1101,4;-345240,0;-14840,0;44660,0;33,2;146,2;-100,0;3,05;0,01
'05/08/2022 15:32:06;-40,0;0;44,4;620,8;-55,5;-141,3;3,6;909,8;-280350,0;-138740,0;-43470,0;32,5;137,8;-100,0;3,03;0,01
'05/08/2022 15:32:07;-40,0;0;45,7;620,6;-55,9;-191,7;-55,1;1077,9;-57190,0;-46830,0;-30100,0;31,1;130,4;-100,0;3,04;0,01
'05/08/2022 15:32:08;-40,0;0;46,0;620,7;-55,7;-131,5;2,1;1012,1;-200620,0;472920,0;22400,0;33,1;151,0;-100,0;3,02;0,01
'05/08/2022 15:32:08;-40,0;0;46,2;620,5;-56,1;-146,0;-102,3;1099,9;-214340,0;-137830,0;-94360,0;33,2;151,0;-100,0;3,04;0,01
'05/08/2022 15:32:09;-40,0;0;46,2;620,3;-56,2;-69,6;-120,8;1061,3;211470,0;66080,0;-38290,0;34,1;170,0;-100,0;3,01;0,01
'05/08/2022 15:32:10;-40,0;0;46,5;620,4;-56,2;-8,2;-112,5;970,8;-734790,0;25970,0;45640,0;34,6;172,0;-100,0;3,02;0,01
'05/08/2022 15:32:11;-40,0;0;46,7;620,3;-56,3;137,8;-234,9;936,7;357280,0;221690,0;-46130,0;36,5;192,8;-100,0;2,99;0,01
'05/08/2022 15:32:12;-40,0;0;47,0;620,3;-56,5;5,9;-122,4;799,3;-202300,0;-252910,0;-73500,0;37,0;195,2;-100,0;3,01;0,01
'05/08/2022 15:32:13;-40,0;0;47,4;620,3;-56,4;37,1;-144,3;852,1;528500,0;222110,0;16520,0;37,7;195,3;-100,0;2,98;0,01
'05/08/2022 15:32:14;-40,0;0;47,4;620,2;-56,6;-149,5;-229,5;854,0;285460,0;9870,0;-118440,0;36,4;194,0;-100,0;2,99;0,01
'05/08/2022 15:32:15;-40,0;0;47,7;620,0;-56,7;-87,4;-91,9;1266,5;45500,0;-110880,0;114450,0;36,2;193,8;-100,0;2,97;0,01
'05/08/2022 15:32:16;-40,0;0;47,8;620,3;-56,5;34,8;-16,5;1448,9;-2310,0;62230,0;75040,0;34,4;189,0;-100,0;2,98;0,01
'05/08/2022 15:32:17;-40,0;0;48,0;620,2;-56,7;66,5;49,8;1361,4;-57820,0;71750,0;11620,0;31,1;167,4;-100,0;2,96;0,01
'05/08/2022 15:32:18;-40,0;0;48,1;620,1;-56,7;44,2;30,8;1219,8;3990,0;71470,0;154700,0;31,2;167,3;-100,0;2,97;0,01
'05/08/2022 15:32:19;-40,0;0;48,3;620,0;-56,9;4,0;-16,0;821,4;275730,0;-325150,0;41790,0;32,1;185,2;-100,0;2,96;0,01
'05/08/2022 15:32:20;-40,0;0;48,6;620,1;-56,9;61,8;13,9;861,7;-574770,0;-210,0;-307930,0;29,1;192,5;-100,0;2,96;0,01
'05/08/2022 15:32:21;-40,0;0;48,9;620,0;-56,9;-35,7;46,8;837,0;-290150,0;-61880,0;95690,0;28,9;192,3;-100,0;2,94;0,01
