

New start of logging. Datetime: 2022.05.08_134619 
Datetime, dd/mm/yyyy hh:mm:ss;HDC TEMP, `C;HDC HUM, %;LPS PRESS, hPa;LPS TEMP, `C;LSM TEMP, `C;LSM AX, mg;LSM AY, mg;LSM AZ, mg;LSM GX;LSM GY;LSM GZ;PM2.5;PM10;EXT_TEMP, `C;BATT, V;VSYS, V
'05/08/2022 13:52:07;38,1;21;974,7;39,6;35,5;-60,6;-56,8;1009,9;-840,0;-630,0;-3990,0;7,7;51,0;-100,0;4,21;0,04
'05/08/2022 13:52:08;38,1;20;974,7;39,6;35,4;-63,9;-62,2;1009,4;910,0;560,0;3640,0;7,9;51,7;-100,0;4,21;0,04
'05/08/2022 13:52:09;38,1;20;974,6;39,6;35,4;-66,8;-64,8;1009,1;770,0;1120,0;-5180,0;7,9;52,5;-100,0;4,21;0,04
'05/08/2022 13:52:09;38,1;20;974,7;39,6;35,4;-69,5;-65,5;1009,1;210,0;210,0;3500,0;7,9;52,4;-100,0;4,21;0,04
'05/08/2022 13:52:10;38,1;20;974,7;39,6;35,4;-59,7;-65,6;1009,3;-560,0;1680,0;-4060,0;8,1;54,9;-100,0;4,21;0,04
'05/08/2022 13:52:11;38,1;20;974,9;39,6;35,4;-65,0;-67,7;1008,9;-490,0;2310,0;5670,0;8,0;54,2;-100,0;4,21;0,04
'05/08/2022 13:52:12;38,1;21;974,7;39,6;35,4;-67,9;-67,5;1009,0;1680,0;420,0;-8610,0;8,0;55,5;-100,0;4,21;0,04
'05/08/2022 13:52:13;38,1;21;974,6;39,5;35,4;-66,4;-68,7;1008,5;10010,0;1610,0;-3570,0;8,0;55,5;-100,0;4,21;0,04
'05/08/2022 13:52:14;38,0;21;974,9;39,5;35,4;-43,3;-64,5;1009,4;1470,0;2240,0;-10010,0;8,0;53,8;-100,0;4,21;0,04
'05/08/2022 13:52:15;38,0;21;974,7;39,5;35,4;-27,8;-56,7;1010,6;280,0;-5110,0;3920,0;7,9;53,6;-100,0;4,21;0,04
'05/08/2022 13:52:16;38,0;20;974,8;39,5;35,4;-20,3;-49,8;1010,8;-630,0;-1680,0;6510,0;8,1;54,8;-100,0;4,21;0,04
'05/08/2022 13:52:17;38,0;20;974,8;39,5;35,3;-17,8;-44,0;1011,0;-10990,0;-2730,0;-7140,0;8,2;57,0;-100,0;4,21;0,04
'05/08/2022 13:52:18;38,0;20;974,7;39,5;35,4;-15,1;-40,3;1010,8;-8260,0;1820,0;-6860,0;8,2;57,5;-100,0;4,21;0,04
'05/08/2022 13:52:19;38,0;20;974,8;39,4;35,3;-27,7;-50,6;1010,2;140,0;3990,0;420,0;8,3;58,3;-100,0;4,21;0,04
'05/08/2022 13:52:20;38,0;20;974,8;39,4;35,3;-51,1;-57,0;1008,8;-140,0;-1330,0;5530,0;8,2;58,4;-100,0;4,21;0,04
'05/08/2022 13:52:21;38,0;20;974,7;39,4;35,3;-61,9;-60,8;1008,8;490,0;280,0;-11270,0;8,2;59,3;-100,0;4,21;0,04
'05/08/2022 13:52:21;38,0;20;974,7;39,4;35,3;-68,5;-59,9;1009,0;-420,0;-70,0;10080,0;8,3;60,1;-100,0;4,21;0,04
'05/08/2022 13:52:22;37,9;21;974,8;39,5;35,3;-70,4;-59,5;1009,3;490,0;350,0;-5530,0;8,1;59,9;-100,0;4,21;0,04
'05/08/2022 13:52:23;38,0;21;974,8;39,5;35,3;-71,9;-59,8;1009,5;-490,0;-140,0;2170,0;8,1;60,0;-100,0;4,21;0,04
'05/08/2022 13:52:24;38,0;21;974,8;39,5;35,3;-71,9;-59,8;1009,5;-490,0;-140,0;2170,0;8,2;62,8;-100,0;4,21;0,04
'05/08/2022 13:52:25;38,0;21;974,8;39,5;35,4;-73,9;-58,8;1010,0;630,0;280,0;70,0;8,3;65,2;-100,0;4,21;0,04
'05/08/2022 13:52:26;38,0;21;974,9;39,5;35,3;-74,4;-60,5;1010,0;-280,0;-280,0;-1400,0;8,5;68,2;-100,0;4,21;0,04
'05/08/2022 13:52:27;38,0;21;974,7;39,5;35,3;-76,8;-59,3;1009,9;-1750,0;280,0;2730,0;8,5;70,8;-100,0;4,21;0,04
'05/08/2022 13:52:28;38,0;21;974,9;39,5;35,4;-76,0;-60,0;1010,0;420,0;210,0;-700,0;8,7;73,6;-100,0;4,21;0,04
'05/08/2022 13:52:29;38,0;21;974,8;39,5;35,4;-76,7;-59,5;1010,1;70,0;-280,0;-1330,0;8,8;76,6;-100,0;4,21;0,04
'05/08/2022 13:52:30;38,0;21;974,7;39,6;35,4;-76,2;-58,4;1010,5;-210,0;-70,0;2940,0;8,8;75,6;-100,0;4,21;0,04
'05/08/2022 13:52:31;38,0;21;974,8;39,6;35,4;-75,6;-59,1;1010,2;-140,0;420,0;-4830,0;8,9;75,5;-100,0;4,21;0,04
'05/08/2022 13:52:32;38,0;21;974,8;39,6;35,4;-76,2;-58,8;1010,3;2450,0;-1400,0;6440,0;8,9;76,3;-100,0;4,21;0,04
'05/08/2022 13:52:33;38,0;21;974,8;39,6;35,4;-75,4;-59,0;1010,1;-70,0;-630,0;-7280,0;9,0;77,6;-100,0;4,21;0,04
'05/08/2022 13:52:33;38,0;21;974,8;39,6;35,4;-74,8;-59,2;1010,3;-490,0;-700,0;4480,0;8,9;77,2;-100,0;4,21;0,04
'05/08/2022 13:52:34;38,0;21;974,7;39,6;35,4;-75,7;-59,4;1009,9;-1470,0;350,0;350,0;8,8;74,5;-100,0;4,21;0,04
'05/08/2022 13:52:35;38,0;21;974,7;39,6;35,4;-75,2;-59,5;1010,0;770,0;280,0;1260,0;8,8;74,4;-100,0;4,21;0,04
'05/08/2022 13:52:36;38,1;21;974,8;39,6;35,5;-75,5;-59,4;1009,9;-1680,0;700,0;-700,0;9,1;76,7;-100,0;4,21;0,04
'05/08/2022 13:52:37;38,1;21;974,8;39,6;35,5;-74,8;-59,8;1010,0;2240,0;280,0;3850,0;9,1;78,9;-100,0;4,21;0,04
'05/08/2022 13:52:38;38,0;22;974,8;39,6;35,5;-75,0;-60,6;1009,7;140,0;1400,0;-8470,0;8,9;75,4;-100,0;4,21;0,04
'05/08/2022 13:52:39;38,1;22;974,7;39,6;35,5;-69,2;-60,7;1009,9;-5530,0;6230,0;3360,0;8,8;76,2;-100,0;4,21;0,04
'05/08/2022 13:52:40;38,1;22;974,7;39,6;35,5;-59,0;-60,2;1010,5;5950,0;6720,0;2520,0;9,0;77,6;-100,0;4,21;0,04
'05/08/2022 13:52:41;38,0;22;974,7;39,5;35,4;-60,6;-52,7;1009,7;-9590,0;70,0;17220,0;9,2;78,1;-100,0;4,21;0,04
'05/08/2022 13:52:42;38,0;22;974,8;39,6;35,4;-68,0;-30,4;1009,9;-3360,0;-3850,0;8330,0;9,1;77,2;-100,0;4,21;0,04
'05/08/2022 13:52:43;38,0;22;974,7;39,6;35,4;-71,6;-29,0;1007,8;-490,0;-12110,0;-9030,0;9,3;77,8;-100,0;4,21;0,04
'05/08/2022 13:52:44;38,1;22;974,8;39,6;35,4;-24,6;-40,7;1010,2;490,0;1610,0;-3780,0;9,2;77,8;-100,0;4,21;0,04
'05/08/2022 13:52:45;38,1;22;974,7;39,6;35,4;7,7;-46,5;1011,1;770,0;3080,0;10990,0;9,3;78,8;-100,0;4,21;0,04
'05/08/2022 13:52:45;38,0;22;974,7;39,6;35,5;20,2;-47,8;1011,6;0,0;3010,0;-8260,0;9,5;79,0;-100,0;4,21;0,04
'05/08/2022 13:52:46;38,0;22;974,8;39,6;35,4;26,7;-49,0;1012,0;-70,0;-1120,0;3920,0;9,5;79,3;-100,0;4,21;0,04
'05/08/2022 13:52:47;38,1;23;974,8;39,6;35,4;29,0;-49,2;1012,1;-210,0;-1260,0;210,0;9,7;81,6;-100,0;4,21;0,04
'05/08/2022 13:52:48;38,1;23;974,8;39,6;35,4;30,5;-49,6;1012,2;-140,0;-700,0;-2240,0;9,8;83,0;-100,0;4,21;0,04
'05/08/2022 13:52:49;38,1;22;974,6;39,6;35,5;31,8;-50,4;1012,2;840,0;210,0;3290,0;9,7;83,3;-100,0;4,21;0,04
'05/08/2022 13:52:50;38,1;22;974,7;39,6;35,5;31,1;-49,8;1012,3;630,0;-70,0;-3570,0;9,7;82,8;-100,0;4,21;0,04
'05/08/2022 13:52:51;38,1;22;974,7;39,6;35,4;32,5;-50,4;1012,1;-420,0;-1330,0;3150,0;9,6;83,0;-100,0;4,21;0,04
'05/08/2022 13:52:52;38,1;22;974,8;39,6;35,5;35,0;-51,5;1011,5;-1190,0;2170,0;-3990,0;9,5;80,6;-100,0;4,21;0,04
'05/08/2022 13:52:53;38,0;21;974,8;39,6;35,5;38,2;-52,5;1011,4;1330,0;2030,0;3570,0;9,5;77,1;-100,0;4,21;0,04
'05/08/2022 13:52:54;38,1;21;974,7;39,6;35,4;37,9;-52,1;1011,3;420,0;4060,0;-2100,0;9,3;74,1;-100,0;4,21;0,04
'05/08/2022 13:52:55;38,1;21;974,8;39,6;35,4;36,4;-52,0;1011,1;-1890,0;1470,0;-1960,0;9,2;72,4;-100,0;4,21;0,04
'05/08/2022 13:52:56;38,1;21;974,8;39,6;35,4;38,7;-54,0;1011,5;2170,0;3010,0;3500,0;9,0;71,1;-100,0;4,21;0,04
'05/08/2022 13:52:57;38,1;21;974,8;39,6;35,4;36,2;-53,2;1011,8;-2100,0;1330,0;-3220,0;8,9;68,4;-100,0;4,21;0,04
'05/08/2022 13:52:57;38,1;21;974,9;39,6;35,5;36,2;-53,4;1011,9;70,0;-1820,0;2660,0;8,8;67,2;-100,0;4,21;0,04
'05/08/2022 13:52:58;38,1;21;974,7;39,6;35,5;34,9;-52,3;1012,1;140,0;-3710,0;-1890,0;8,6;65,9;-100,0;4,21;0,04
'05/08/2022 13:52:59;38,1;21;974,7;39,6;35,5;36,1;-51,8;1012,1;-770,0;-1470,0;2100,0;8,6;65,1;-100,0;4,21;0,04
'05/08/2022 13:53:00;38,1;21;974,8;39,6;35,5;36,1;-50,0;1012,1;420,0;1540,0;-1330,0;8,4;62,7;-100,0;4,21;0,04
'05/08/2022 13:53:01;38,1;21;974,7;39,6;35,5;34,8;-49,7;1011,9;-70,0;-280,0;910,0;8,4;61,0;-100,0;4,18;0,04
'05/08/2022 13:53:02;38,1;21;974,8;39,6;35,5;34,3;-48,8;1012,2;0,0;-1050,0;-70,0;8,1;59,6;-100,0;4,21;0,04
'05/08/2022 13:53:03;38,1;21;974,7;39,6;35,5;33,6;-48,7;1012,3;-210,0;980,0;-1120,0;7,9;58,1;-100,0;4,21;0,04
'05/08/2022 13:53:04;38,1;21;974,8;39,6;35,5;34,7;-47,8;1012,1;1260,0;3570,0;2800,0;7,6;55,4;-100,0;4,21;0,05
'05/08/2022 13:53:05;38,1;21;974,7;39,7;35,5;30,6;-43,8;1012,5;-1610,0;3150,0;-3360,0;7,5;53,4;-100,0;4,21;0,04
'05/08/2022 13:53:06;38,1;21;974,8;39,7;35,6;26,4;-39,3;1012,8;700,0;-1820,0;2170,0;7,5;55,5;-100,0;4,21;0,04
'05/08/2022 13:53:07;38,1;21;974,8;39,7;35,5;21,0;-33,4;1013,1;-1750,0;-1260,0;-2730,0;7,6;55,9;-100,0;4,21;0,04
'05/08/2022 13:53:08;38,1;21;974,7;39,7;35,5;19,1;-31,4;1013,3;910,0;210,0;-350,0;7,5;54,6;-100,0;4,21;0,04
'05/08/2022 13:53:09;38,1;20;974,8;39,7;35,5;17,9;-30,7;1013,3;-2100,0;-280,0;-140,0;7,4;55,4;-100,0;4,21;0,04
'05/08/2022 13:53:09;38,1;20;974,8;39,7;35,5;17,9;-30,7;1013,3;-2100,0;-280,0;-140,0;7,6;60,6;-100,0;4,21;0,04
'05/08/2022 13:53:10;38,1;20;974,8;39,7;35,6;18,3;-32,0;1013,3;0,0;-1680,0;1890,0;7,6;64,0;-100,0;4,21;0,04
'05/08/2022 13:53:11;38,2;21;974,8;39,7;35,5;22,5;-34,2;1013,6;-1050,0;-4690,0;3290,0;7,8;67,3;-100,0;4,21;0,04
'05/08/2022 13:53:12;38,2;21;974,7;39,7;35,6;27,8;-37,9;1013,4;-2170,0;980,0;-1680,0;7,9;69,4;-100,0;4,21;0,04
'05/08/2022 13:53:13;38,2;21;974,8;39,7;35,6;27,0;-40,3;1013,3;1820,0;1750,0;5040,0;8,0;70,1;-100,0;4,21;0,04
'05/08/2022 13:53:14;38,2;21;974,8;39,7;35,6;15,8;-38,2;1013,3;-1330,0;-1120,0;-3010,0;8,0;72,5;-100,0;4,21;0,04
'05/08/2022 13:53:15;38,2;21;974,7;39,7;35,6;6,2;-42,4;1012,8;770,0;1960,0;-1960,0;7,9;70,6;-100,0;4,21;0,04
'05/08/2022 13:53:16;38,2;20;974,6;39,7;35,6;-0,2;-45,3;1012,2;1470,0;630,0;-3920,0;7,9;68,7;-100,0;4,21;0,04
'05/08/2022 13:53:17;38,2;20;974,7;39,6;35,5;-6,7;-48,4;1011,5;-3080,0;-1190,0;-980,0;7,8;66,9;-100,0;4,21;0,04
'05/08/2022 13:53:18;38,2;20;974,8;39,6;35,5;-9,2;-50,4;1011,2;-5320,0;-1120,0;2870,0;7,8;68,2;-100,0;4,21;0,04
'05/08/2022 13:53:19;38,1;20;974,7;39,6;35,5;-11,5;-53,0;1011,3;2520,0;1750,0;-4270,0;8,0;67,6;-100,0;4,21;0,04
'05/08/2022 13:53:20;38,1;20;974,7;39,6;35,5;-13,1;-53,3;1011,1;-630,0;-1540,0;-3430,0;8,1;67,4;-100,0;4,21;0,04
'05/08/2022 13:53:21;38,1;20;974,7;39,6;35,5;-14,8;-53,5;1011,3;-280,0;-70,0;2590,0;8,1;67,7;-100,0;4,21;0,05
'05/08/2022 13:53:21;38,1;20;974,7;39,6;35,5;-18,5;-54,3;1011,0;-980,0;490,0;2940,0;8,1;66,9;-100,0;4,21;0,04
'05/08/2022 13:53:22;38,1;20;974,7;39,6;35,5;-14,3;-53,5;1011,1;-3080,0;-2240,0;-1120,0;8,0;65,3;-100,0;4,21;0,04
'05/08/2022 13:53:23;38,1;20;974,7;39,6;35,4;14,6;-52,7;1010,5;-560,0;-3500,0;-3290,0;7,9;63,7;-100,0;4,21;0,04
'05/08/2022 13:53:24;38,1;20;974,8;39,6;35,4;26,4;-51,5;1010,6;0,0;70,0;4760,0;7,9;62,9;-100,0;4,21;0,04
'05/08/2022 13:53:25;38,1;20;974,8;39,6;35,4;32,8;-50,0;1010,8;70,0;-280,0;560,0;8,0;64,3;-100,0;4,21;0,04
'05/08/2022 13:53:26;38,1;20;974,8;39,5;35,5;34,0;-50,8;1010,4;-70,0;490,0;-7280,0;8,1;65,5;-100,0;4,21;0,04
'05/08/2022 13:53:27;38,1;20;974,7;39,5;35,4;35,9;-50,3;1010,5;280,0;-1190,0;11130,0;8,1;65,9;-100,0;4,21;0,04
'05/08/2022 13:53:28;38,1;20;974,8;39,5;35,4;36,2;-50,4;1010,0;-420,0;840,0;-9940,0;8,2;66,2;-100,0;4,21;0,04
'05/08/2022 13:53:29;38,1;20;974,7;39,5;35,4;36,4;-50,4;1010,0;-70,0;-420,0;5460,0;8,3;67,3;-100,0;4,21;0,04
'05/08/2022 13:53:30;38,0;20;974,8;39,5;35,4;36,9;-50,2;1010,1;0,0;-1120,0;350,0;8,4;67,3;-100,0;4,21;0,04
'05/08/2022 13:53:31;38,0;20;974,7;39,5;35,4;38,7;-51,5;1009,9;-2660,0;350,0;-5250,0;8,4;67,3;-100,0;4,21;0,04
'05/08/2022 13:53:32;38,0;20;974,8;39,5;35,4;40,3;-51,5;1010,0;1960,0;1260,0;7630,0;8,4;66,8;-100,0;4,21;0,04
'05/08/2022 13:53:33;38,0;20;974,8;39,4;35,4;39,7;-52,4;1009,9;-2380,0;910,0;-7770,0;8,4;66,8;-100,0;4,21;0,04
'05/08/2022 13:53:33;38,0;20;974,7;39,5;35,4;40,0;-52,6;1010,3;-700,0;-70,0;2520,0;8,5;66,6;-100,0;4,21;0,04
'05/08/2022 13:53:34;38,0;20;974,7;39,4;35,3;44,2;-55,8;1010,0;1050,0;3920,0;-6580,0;8,4;64,2;-100,0;4,21;0,04
'05/08/2022 13:53:35;38,0;20;974,7;39,4;35,4;50,8;-59,2;1009,7;-1330,0;630,0;-2030,0;8,1;60,7;-100,0;4,21;0,04
'05/08/2022 13:53:36;38,0;20;974,8;39,4;35,3;55,4;-61,7;1008,8;1050,0;-840,0;2170,0;8,0;58,8;-100,0;4,21;0,04
'05/08/2022 13:53:37;38,0;20;974,8;39,4;35,3;56,5;-60,1;1008,9;-1190,0;-3010,0;10780,0;7,9;56,2;-100,0;4,21;0,04
'05/08/2022 13:53:38;37,9;20;974,8;39,4;35,3;50,3;-46,2;1010,5;47600,0;-8750,0;-6370,0;7,8;51,7;-100,0;4,21;0,04
'05/08/2022 13:53:39;37,9;20;974,8;39,4;35,3;44,8;-44,5;1009,0;-2800,0;-2730,0;-2450,0;7,6;47,1;-100,0;4,21;0,04
'05/08/2022 13:53:40;37,9;20;974,6;39,4;35,3;44,8;-52,2;1009,4;-840,0;-140,0;2100,0;7,4;42,8;-100,0;4,21;0,04
'05/08/2022 13:53:41;37,9;20;974,8;39,4;35,3;44,8;-56,9;1009,2;1540,0;70,0;3290,0;7,0;36,5;-100,0;4,21;0,04
'05/08/2022 13:53:42;37,9;20;974,7;39,3;35,2;42,1;-57,7;1009,5;-2800,0;-700,0;-2940,0;6,8;34,2;-100,0;4,21;0,04
'05/08/2022 13:53:43;37,9;20;974,8;39,3;35,2;42,5;-57,4;1009,7;-2660,0;1400,0;-210,0;6,7;31,0;-100,0;4,21;0,04
'05/08/2022 13:53:44;37,9;20;974,7;39,4;35,3;42,8;-55,4;1010,4;1260,0;-630,0;-560,0;6,8;30,4;-100,0;4,21;0,04
'05/08/2022 13:53:45;37,9;20;974,7;39,4;35,3;43,1;-54,3;1011,0;0,0;-1610,0;1400,0;6,7;29,9;-100,0;4,21;0,04
'05/08/2022 13:53:46;37,9;20;974,7;39,3;35,2;45,2;-53,0;1010,7;-700,0;2520,0;-7840,0;6,8;29,7;-100,0;4,21;0,04
'05/08/2022 13:53:46;37,9;20;974,7;39,3;35,2;51,2;-53,4;1009,9;-1960,0;-1680,0;2660,0;6,8;28,1;-100,0;4,21;0,04
'05/08/2022 13:53:47;37,9;20;974,8;39,3;35,2;52,8;-52,0;1009,8;1330,0;-1190,0;1890,0;6,8;28,0;-100,0;4,21;0,04
'05/08/2022 13:53:48;37,9;20;974,8;39,3;35,2;52,3;-52,3;1010,0;-1330,0;2170,0;-2590,0;6,7;28,0;-100,0;4,18;0,04
'05/08/2022 13:53:49;37,9;20;974,7;39,3;35,2;50,0;-50,0;1010,8;1400,0;1610,0;420,0;6,7;30,0;-100,0;4,21;0,04
'05/08/2022 13:53:50;37,9;20;974,7;39,3;35,2;50,7;-50,9;1010,7;-630,0;1890,0;-210,0;6,9;31,0;-100,0;4,21;0,04
'05/08/2022 13:53:51;37,9;20;974,7;39,3;35,2;52,8;-51,5;1010,8;770,0;2450,0;-3500,0;7,0;31,7;-100,0;4,21;0,04
'05/08/2022 13:53:52;37,9;20;974,8;39,3;35,2;53,6;-53,6;1010,6;-280,0;1120,0;5530,0;7,0;31,4;-100,0;4,21;0,04
'05/08/2022 13:53:53;37,9;20;974,7;39,3;35,2;72,3;-60,9;1007,4;-7700,0;18130,0;-7910,0;6,9;32,3;-100,0;4,21;0,04
'05/08/2022 13:53:54;37,9;20;974,6;39,3;35,2;71,1;-60,9;1008,4;-3360,0;7490,0;7700,0;6,9;31,6;-100,0;4,21;0,04
'05/08/2022 13:53:55;37,9;20;974,8;39,3;35,2;80,9;-63,7;1007,3;-14350,0;-10570,0;-6370,0;6,8;30,3;-100,0;4,21;0,04
'05/08/2022 13:53:56;37,9;20;974,8;39,3;35,2;80,9;-63,7;1007,3;-14350,0;-10570,0;-6370,0;6,8;28,5;-100,0;4,21;0,04
'05/08/2022 13:53:57;37,9;20;974,7;39,4;35,2;84,8;-61,9;1007,2;-1400,0;-18410,0;13650,0;6,8;28,0;-100,0;4,18;0,04
'05/08/2022 13:53:58;37,9;20;974,7;39,4;35,2;98,3;-67,3;1006,0;-560,0;14770,0;-6580,0;6,6;27,1;-100,0;4,21;0,04
'05/08/2022 13:53:58;37,9;20;974,8;39,4;35,2;118,8;-65,1;1005,4;14350,0;-6020,0;-3010,0;6,6;27,3;-100,0;4,21;0,04
'05/08/2022 13:53:59;37,9;20;974,7;39,4;35,3;116,4;-61,2;1004,1;-700,0;29120,0;10360,0;6,7;28,3;-100,0;4,21;0,04
'05/08/2022 13:54:00;37,9;20;974,7;39,4;35,2;101,3;-58,4;1005,6;1820,0;10220,0;-3850,0;6,6;28,3;-100,0;4,21;0,04
'05/08/2022 13:54:01;37,9;20;974,7;39,4;35,2;103,2;-62,6;1005,2;-12670,0;6440,0;-17780,0;6,6;28,2;-100,0;4,21;0,04
'05/08/2022 13:54:02;37,9;20;974,8;39,4;35,2;122,5;-62,6;1003,5;9100,0;-210,0;-6510,0;6,6;27,9;-100,0;4,21;0,04
'05/08/2022 13:54:03;37,9;20;974,8;39,4;35,3;92,3;-47,0;1007,2;-5040,0;-10430,0;-8540,0;6,7;28,7;-100,0;4,21;0,04
'05/08/2022 13:54:04;37,9;20;974,7;39,4;35,3;82,0;-32,2;1009,6;5600,0;-25410,0;33110,0;6,7;28,4;-100,0;4,21;0,04
'05/08/2022 13:54:05;37,9;20;974,8;39,5;35,3;74,9;-19,0;1010,0;-11830,0;-8260,0;3500,0;6,8;30,0;-100,0;4,21;0,04
'05/08/2022 13:54:06;37,9;20;974,7;39,5;35,3;75,2;-10,1;1011,5;-22470,0;8260,0;-4900,0;6,8;29,4;-100,0;4,18;0,04
'05/08/2022 13:54:07;38,0;20;974,8;39,5;35,3;73,1;1,6;1011,3;15890,0;20370,0;8680,0;6,9;30,0;-100,0;4,19;0,05
'05/08/2022 13:54:08;38,0;20;974,7;39,5;35,3;79,7;-0,9;1010,7;2100,0;3640,0;-2590,0;7,0;31,0;-100,0;4,21;0,04
'05/08/2022 13:54:09;38,0;20;974,8;39,5;35,4;72,2;-0,1;1010,8;6160,0;18760,0;-3430,0;7,2;35,0;-100,0;4,21;0,04
'05/08/2022 13:54:10;38,0;20;974,7;39,5;35,4;74,5;-8,1;1011,3;11340,0;3150,0;17080,0;7,1;35,0;-100,0;4,21;0,04
'05/08/2022 13:54:11;38,0;20;974,7;39,5;35,4;85,3;-10,9;1010,9;2730,0;-14420,0;-15470,0;7,2;36,0;-100,0;4,21;0,04
'05/08/2022 13:54:11;38,0;20;974,9;39,5;35,4;85,4;-16,0;1010,8;-10990,0;-11410,0;1050,0;7,1;35,4;-100,0;4,21;0,04
'05/08/2022 13:54:12;38,0;20;974,7;39,6;35,4;77,0;-9,2;1011,0;17640,0;9940,0;11900,0;7,0;35,2;-100,0;4,21;0,04
'05/08/2022 13:54:13;38,1;20;974,8;39,6;35,4;77,7;-6,6;1011,6;16730,0;14000,0;-9450,0;7,0;37,3;-100,0;4,21;0,04
'05/08/2022 13:54:14;38,1;20;974,7;39,6;35,5;78,9;-9,0;1011,3;5600,0;9380,0;2240,0;7,0;39,3;-100,0;4,21;0,04
'05/08/2022 13:54:15;38,1;20;974,7;39,6;35,4;80,8;-17,0;1011,3;-6440,0;-630,0;12740,0;7,0;39,6;-100,0;4,21;0,04
'05/08/2022 13:54:16;38,1;20;974,7;39,6;35,5;82,1;-23,9;1011,0;9380,0;8890,0;-16940,0;7,0;39,7;-100,0;4,21;0,04
'05/08/2022 13:54:17;38,1;19;974,7;39,6;35,5;75,4;-22,4;1011,4;-1960,0;18130,0;2800,0;7,0;40,5;-100,0;4,21;0,04
'05/08/2022 13:54:18;38,1;19;974,8;39,6;35,5;64,5;-15,2;1011,9;-5530,0;9450,0;13860,0;6,9;39,6;-100,0;4,21;0,04
'05/08/2022 13:54:19;38,1;19;974,8;39,6;35,5;71,3;-23,3;1012,4;2660,0;10150,0;980,0;6,8;38,8;-100,0;4,21;0,04
'05/08/2022 13:54:20;38,1;19;974,8;39,7;35,5;68,4;-22,1;1012,3;-7140,0;-1750,0;-7980,0;6,9;38,9;-100,0;4,21;0,04
'05/08/2022 13:54:21;38,2;19;974,6;39,7;35,6;68,1;-24,3;1012,3;1470,0;-5740,0;10360,0;6,9;38,6;-100,0;4,21;0,04
'05/08/2022 13:54:22;38,2;19;974,8;39,7;35,6;73,8;-23,1;1012,4;-1610,0;2940,0;-4060,0;6,9;38,3;-100,0;4,21;0,04
'05/08/2022 13:54:23;38,2;19;974,7;39,7;35,6;77,5;-23,2;1011,2;-11410,0;8470,0;-4270,0;6,9;38,5;-100,0;4,21;0,04
'05/08/2022 13:54:23;38,2;19;974,6;39,7;35,6;75,3;-17,7;1011,6;2590,0;7140,0;8470,0;7,0;38,5;-100,0;4,21;0,04
'05/08/2022 13:54:24;38,2;19;974,8;39,8;35,6;78,9;-23,7;1011,6;910,0;12600,0;-8960,0;7,0;38,4;-100,0;4,21;0,04
'05/08/2022 13:54:25;38,3;19;974,7;39,8;35,7;79,5;-17,9;1012,9;5740,0;15680,0;-3080,0;6,9;37,8;-100,0;4,21;0,04
'05/08/2022 13:54:26;38,3;19;974,8;39,8;35,6;72,7;-12,0;1011,6;-23940,0;20020,0;13160,0;6,9;38,0;-100,0;4,21;0,04
'05/08/2022 13:54:27;38,3;19;974,7;39,8;35,6;75,1;-16,5;1011,7;10780,0;-1190,0;-2520,0;6,9;37,5;-100,0;4,21;0,04
'05/08/2022 13:54:28;38,3;19;974,7;39,8;35,6;77,1;-15,7;1011,5;-350,0;-12810,0;-9380,0;7,0;37,6;-100,0;4,21;0,04
'05/08/2022 13:54:29;38,3;19;974,7;39,8;35,7;76,7;-24,9;1011,4;-5390,0;-5320,0;8960,0;7,1;39,6;-100,0;4,21;0,04
'05/08/2022 13:54:30;38,3;19;974,6;39,8;35,7;79,4;-27,0;1011,2;-2800,0;17360,0;-8260,0;7,2;41,9;-100,0;4,21;0,04
'05/08/2022 13:54:31;38,3;19;974,8;39,8;35,7;74,4;-28,5;1011,3;-5530,0;-10430,0;-1960,0;7,2;41,4;-100,0;4,21;0,04
'05/08/2022 13:54:32;38,4;19;974,7;39,8;35,8;74,2;-27,4;1011,4;1330,0;-6720,0;4690,0;7,3;41,6;-100,0;4,21;0,04
'05/08/2022 13:54:33;38,4;19;974,7;39,9;35,8;78,6;-30,0;1011,0;-3780,0;7350,0;-3430,0;7,2;40,0;-100,0;4,21;0,04
'05/08/2022 13:54:34;38,4;19;974,7;39,9;35,8;78,0;-30,1;1011,0;-3150,0;15960,0;-280,0;7,2;41,1;-100,0;4,21;0,04
'05/08/2022 13:54:35;38,4;19;974,7;39,9;35,8;75,9;-26,5;1011,3;-8050,0;6160,0;10220,0;7,1;41,0;-100,0;4,21;0,04
'05/08/2022 13:54:35;38,4;19;974,7;39,9;35,8;73,4;-24,7;1012,1;490,0;-6090,0;-8890,0;7,1;39,5;-100,0;4,21;0,04
'05/08/2022 13:54:36;38,4;19;974,8;39,9;35,9;70,0;-25,7;1011,9;-3010,0;-10570,0;10080,0;6,8;35,5;-100,0;4,21;0,04
'05/08/2022 13:54:37;38,4;19;974,8;39,9;35,9;73,1;-32,1;1011,6;-1470,0;-2030,0;-6230,0;6,8;34,7;-100,0;4,21;0,04
'05/08/2022 13:54:38;38,5;20;974,7;39,9;35,8;77,3;-31,8;1011,7;-2030,0;6930,0;-4970,0;6,9;36,4;-100,0;4,21;0,04
'05/08/2022 13:54:39;38,5;20;974,8;39,9;35,9;75,6;-26,7;1011,7;-4550,0;3430,0;13720,0;6,9;36,9;-100,0;4,21;0,04
