

New start of logging. Datetime: 2022.05.10_004027 
No;Datetime, dd/mm/yyyy hh:mm:ss;GPS Time, hhmmssddmmyy;Status;Antenna;Longitude;Latitude;Altitude, m;Speed, km/h;Course
800;'05/11/2022 10:41:39;'044153110522;FIX;OK;65,7290344;40,68351;435,8;0,00;0,0
801;'05/11/2022 10:41:39;'044154110522;FIX;OK;65,7290344;40,68351;435,8;0,00;0,0
802;'05/11/2022 10:41:40;'044155110522;FIX;OK;65,7290344;40,68351;435,9;0,00;0,0
803;'05/11/2022 10:41:41;'044156110522;FIX;OK;65,7290344;40,68351;435,9;0,00;0,0
804;'05/11/2022 10:41:42;'044157110522;FIX;OK;65,7290344;40,68351;435,9;0,00;0,0
805;'05/11/2022 10:41:43;'044158110522;FIX;OK;65,7290344;40,68351;436,0;0,00;0,0
806;'05/11/2022 10:41:44;'044159110522;FIX;OK;65,7290344;40,68351;436,0;0,00;0,0
807;'05/11/2022 10:41:45;'044200110522;FIX;OK;65,7290344;40,68351;436,1;0,00;0,0
808;'05/11/2022 10:41:46;'044201110522;FIX;OK;65,7290344;40,68351;436,1;0,00;0,0
809;'05/11/2022 10:41:47;'044202110522;FIX;OK;65,7290344;40,68351;436,1;0,00;0,0
810;'05/11/2022 10:41:48;'044203110522;FIX;OK;65,7290344;40,68351;436,2;0,00;0,0
811;'05/11/2022 10:41:49;'044204110522;FIX;OK;65,7290344;40,68351;436,2;0,00;0,0
812;'05/11/2022 10:41:50;'044205110522;FIX;OK;65,7290344;40,68351;436,3;0,00;0,0
813;'05/11/2022 10:41:51;'044206110522;FIX;OK;65,7290344;40,68351;436,3;0,00;0,0
814;'05/11/2022 10:41:52;'044207110522;FIX;OK;65,7290344;40,68351;436,3;0,00;0,0
815;'05/11/2022 10:41:52;'044208110522;FIX;OK;65,7290344;40,68351;436,4;0,00;0,0
816;'05/11/2022 10:41:53;'044209110522;FIX;OK;65,7290344;40,68351;436,4;0,00;0,0
817;'05/11/2022 10:41:54;'044210110522;FIX;OK;65,7290344;40,68351;436,5;0,00;0,0
818;'05/11/2022 10:41:55;'044211110522;FIX;OK;65,7290344;40,68351;436,5;0,00;0,0
819;'05/11/2022 10:41:56;'044212110522;FIX;OK;65,7290344;40,68351;436,6;0,00;0,0
820;'05/11/2022 10:41:57;'044213110522;FIX;OK;65,7290344;40,68351;436,6;0,00;0,0
821;'05/11/2022 10:41:58;'044214110522;FIX;OK;65,7290344;40,68351;436,7;0,00;0,0
822;'05/11/2022 10:41:59;'044215110522;FIX;OK;65,7290344;40,68351;436,7;0,00;0,0
823;'05/11/2022 10:42:00;'044216110522;FIX;OK;65,7290344;40,68351;436,7;0,00;0,0
824;'05/11/2022 10:42:01;'044217110522;FIX;OK;65,7290344;40,68351;436,8;0,00;0,0
825;'05/11/2022 10:42:02;'044218110522;FIX;OK;65,7290344;40,68351;436,8;0,00;0,0
826;'05/11/2022 10:42:03;'044219110522;FIX;OK;65,7290344;40,68351;436,9;0,00;0,0
827;'05/11/2022 10:42:04;'044220110522;FIX;OK;65,7290344;40,68351;436,9;0,00;0,0
828;'05/11/2022 10:42:05;'044221110522;FIX;OK;65,7290344;40,68351;437,0;0,00;0,0
829;'05/11/2022 10:42:06;'044222110522;FIX;OK;65,7290344;40,68351;437,0;0,00;0,0
830;'05/11/2022 10:42:06;'044223110522;FIX;OK;65,7290344;40,68351;437,1;0,00;0,0
831;'05/11/2022 10:42:07;'044224110522;FIX;OK;65,7290344;40,68351;437,1;0,00;0,0
832;'05/11/2022 10:42:08;'044225110522;FIX;OK;65,7290344;40,68351;437,2;0,00;0,0
833;'05/11/2022 10:42:09;'044226110522;FIX;OK;65,7290344;40,68351;437,2;0,00;0,0
834;'05/11/2022 10:42:10;'044227110522;FIX;OK;65,7290344;40,68351;437,3;0,00;0,0
835;'05/11/2022 10:42:11;'044228110522;FIX;OK;65,7290344;40,68351;437,3;0,00;0,0
836;'05/11/2022 10:42:12;'044229110522;FIX;OK;65,7290344;40,68351;437,4;0,00;0,0
837;'05/11/2022 10:42:13;'044230110522;FIX;OK;65,7290344;40,68351;437,4;0,00;0,0
838;'05/11/2022 10:42:14;'044231110522;FIX;OK;65,7290344;40,68351;437,5;0,00;0,0
839;'05/11/2022 10:42:15;'044232110522;FIX;OK;65,7290344;40,68351;437,5;0,00;0,0
840;'05/11/2022 10:42:16;'044233110522;FIX;OK;65,7290344;40,68351;437,6;0,00;0,0
841;'05/11/2022 10:42:17;'044234110522;FIX;OK;65,7290344;40,68351;437,6;0,00;0,0
842;'05/11/2022 10:42:18;'044235110522;FIX;OK;65,7290344;40,68351;437,7;0,00;0,0
843;'05/11/2022 10:42:19;'044236110522;FIX;OK;65,7290344;40,68351;437,7;0,00;0,0
844;'05/11/2022 10:42:19;'044237110522;FIX;OK;65,7290344;40,68351;437,8;0,00;0,0
845;'05/11/2022 10:42:20;'044238110522;FIX;OK;65,7290344;40,68351;437,9;0,00;0,0
846;'05/11/2022 10:42:21;'044239110522;FIX;OK;65,7290344;40,68351;437,9;0,00;0,0
847;'05/11/2022 10:42:22;'044240110522;FIX;OK;65,7290344;40,68351;438,0;0,00;0,0
848;'05/11/2022 10:42:23;'044241110522;FIX;OK;65,7290344;40,68351;438,0;0,00;0,0
849;'05/11/2022 10:42:24;'044242110522;FIX;OK;65,7290344;40,68351;438,1;0,00;0,0
850;'05/11/2022 10:42:25;'044243110522;FIX;OK;65,7290344;40,68351;438,1;0,00;0,0
851;'05/11/2022 10:42:26;'044244110522;FIX;OK;65,7290344;40,68351;438,2;0,00;0,0
852;'05/11/2022 10:42:27;'044245110522;FIX;OK;65,7290344;40,68351;438,2;0,00;0,0
853;'05/11/2022 10:42:28;'044246110522;FIX;OK;65,7290344;40,68351;438,3;0,00;0,0
854;'05/11/2022 10:42:29;'044247110522;FIX;OK;65,7290344;40,68351;438,3;0,00;0,0
855;'05/11/2022 10:42:30;'044248110522;FIX;OK;65,7290344;40,68351;438,4;0,00;0,0
856;'05/11/2022 10:42:31;'044249110522;FIX;OK;65,7290344;40,68351;438,4;0,00;0,0
857;'05/11/2022 10:42:32;'044250110522;FIX;OK;65,7290344;40,68351;438,5;0,00;0,0
858;'05/11/2022 10:42:32;'044251110522;FIX;OK;65,7290344;40,68351;438,5;0,00;0,0
859;'05/11/2022 10:42:33;'044252110522;FIX;OK;65,7290344;40,68351;438,6;0,00;0,0
860;'05/11/2022 10:42:34;'044253110522;FIX;OK;65,7290344;40,68351;438,6;0,00;0,0
861;'05/11/2022 10:42:35;'044254110522;FIX;OK;65,7290344;40,68351;438,7;0,00;0,0
862;'05/11/2022 10:42:36;'044255110522;FIX;OK;65,7290344;40,68351;438,8;0,00;0,0
863;'05/11/2022 10:42:37;'044256110522;FIX;OK;65,7290344;40,68351;438,8;0,00;0,0
864;'05/11/2022 10:42:38;'044257110522;FIX;OK;65,7290344;40,68351;438,9;0,00;0,0
865;'05/11/2022 10:42:39;'044258110522;FIX;OK;65,7290344;40,68351;438,9;0,00;0,0
866;'05/11/2022 10:42:40;'044259110522;FIX;OK;65,7290344;40,68351;439,0;0,00;0,0
867;'05/11/2022 10:42:41;'044300110522;FIX;OK;65,7290344;40,68351;439,0;0,00;0,0
868;'05/11/2022 10:42:42;'044301110522;FIX;OK;65,7290344;40,68351;439,1;0,00;0,0
869;'05/11/2022 10:42:43;'044301110522;FIX;OK;65,7290344;40,68351;439,1;0,00;0,0
870;'05/11/2022 10:42:44;'044302110522;FIX;OK;65,7290192;40,68352;438,7;0,17;0,0
871;'05/11/2022 10:42:45;'044304110522;FIX;OK;65,7290268;40,68352;435,2;0,35;0,0
872;'05/11/2022 10:42:45;'044305110522;FIX;OK;65,7290268;40,68352;433,9;0,33;0,0
873;'05/11/2022 10:42:46;'044306110522;FIX;OK;65,7290268;40,68352;429,9;0,54;0,0
874;'05/11/2022 10:42:47;'044307110522;FIX;OK;65,7290268;40,68353;431,3;0,35;0,0
875;'05/11/2022 10:42:48;'044308110522;FIX;OK;65,7290192;40,68352;433,2;0,54;0,0
876;'05/11/2022 10:42:49;'044309110522;FIX;OK;65,7290192;40,68353;431,4;0,28;0,0
877;'05/11/2022 10:42:50;'044310110522;FIX;OK;65,7290192;40,68353;429,0;0,09;0,0
878;'05/11/2022 10:42:51;'044311110522;FIX;OK;65,7290268;40,68352;429,9;0,19;0,0
879;'05/11/2022 10:42:52;'044312110522;FIX;OK;65,7290268;40,68351;430,3;0,07;0,0
880;'05/11/2022 10:42:53;'044313110522;FIX;OK;65,7290344;40,68352;430,8;0,56;0,0
881;'05/11/2022 10:42:54;'044314110522;FIX;OK;65,7290344;40,68352;432,8;0,63;0,0
882;'05/11/2022 10:42:55;'044315110522;FIX;OK;65,7290344;40,68352;431,9;0,07;0,0
883;'05/11/2022 10:42:56;'044316110522;FIX;OK;65,7290421;40,68352;433,4;0,04;0,0
884;'05/11/2022 10:42:57;'044317110522;FIX;OK;65,7290421;40,68352;432,3;0,30;0,0
885;'05/11/2022 10:42:58;'044318110522;FIX;OK;65,7290344;40,68351;430,2;0,11;0,0
886;'05/11/2022 10:42:58;'044319110522;FIX;OK;65,7290344;40,68352;429,2;0,13;0,0
887;'05/11/2022 10:42:59;'044320110522;FIX;OK;65,7290344;40,68351;428,9;0,28;0,0
888;'05/11/2022 10:43:00;'044321110522;FIX;OK;65,7290268;40,68351;429,6;0,06;0,0
889;'05/11/2022 10:43:01;'044322110522;FIX;OK;65,7290344;40,68352;429,4;0,06;0,0
890;'05/11/2022 10:43:02;'044323110522;FIX;OK;65,7290421;40,68352;431,0;0,24;0,0
891;'05/11/2022 10:43:03;'044324110522;FIX;OK;65,7290344;40,68352;432,1;0,28;0,0
892;'05/11/2022 10:43:04;'044325110522;FIX;OK;65,7290344;40,68353;432,6;0,04;0,0
893;'05/11/2022 10:43:05;'044326110522;FIX;OK;65,7290421;40,68353;432,8;0,04;0,0
894;'05/11/2022 10:43:06;'044327110522;FIX;OK;65,7290344;40,68353;430,7;0,06;0,0
895;'05/11/2022 10:43:07;'044328110522;FIX;OK;65,7290344;40,68352;429,1;0,26;0,0
896;'05/11/2022 10:43:08;'044329110522;FIX;OK;65,7290192;40,68352;428,6;0,11;0,0
897;'05/11/2022 10:43:09;'044330110522;FIX;OK;65,7290192;40,68352;427,8;0,20;0,0
898;'05/11/2022 10:43:10;'044331110522;FIX;OK;65,7290268;40,68351;428,3;0,19;0,0
899;'05/11/2022 10:43:11;'044332110522;FIX;OK;65,7290192;40,68351;429,1;0,26;0,0
900;'05/11/2022 10:43:11;'044333110522;FIX;OK;65,7290192;40,68351;429,2;0,00;0,0
901;'05/11/2022 10:43:12;'044334110522;FIX;OK;65,7290192;40,68351;429,4;0,00;0,0
902;'05/11/2022 10:43:13;'044335110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
903;'05/11/2022 10:43:14;'044336110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
904;'05/11/2022 10:43:15;'044337110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
905;'05/11/2022 10:43:16;'044338110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
906;'05/11/2022 10:43:39;'044339110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
907;'05/11/2022 10:43:40;'044340110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
908;'05/11/2022 10:43:40;'044341110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
909;'05/11/2022 10:43:41;'044342110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
910;'05/11/2022 10:43:42;'044343110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
911;'05/11/2022 10:43:43;'044344110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
912;'05/11/2022 10:43:44;'044345110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
913;'05/11/2022 10:43:45;'044346110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
914;'05/11/2022 10:43:46;'044347110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
915;'05/11/2022 10:43:47;'044348110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
916;'05/11/2022 10:43:48;'044349110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
917;'05/11/2022 10:43:49;'044350110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
918;'05/11/2022 10:43:50;'044351110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
919;'05/11/2022 10:43:51;'044352110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
920;'05/11/2022 10:43:52;'044353110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
921;'05/11/2022 10:43:53;'044354110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
922;'05/11/2022 10:43:53;'044355110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
923;'05/11/2022 10:43:54;'044356110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
924;'05/11/2022 10:43:55;'044357110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
925;'05/11/2022 10:43:56;'044358110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
926;'05/11/2022 10:43:57;'044359110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
927;'05/11/2022 10:43:58;'044400110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
928;'05/11/2022 10:43:59;'044400110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
929;'05/11/2022 10:44:00;'044400110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
930;'05/11/2022 10:44:01;'044400110522;FIX;OK;65,7290192;40,68351;429,8;0,00;0,0
931;'05/11/2022 10:44:02;'044403110522;FIX;OK;65,7290573;40,68351;429,9;0,15;0,0
932;'05/11/2022 10:44:03;'044405110522;FIX;OK;65,7290497;40,68352;430,6;0,74;0,0
933;'05/11/2022 10:44:04;'044406110522;FIX;OK;65,7290497;40,68352;430,9;0,56;0,0
934;'05/11/2022 10:44:05;'044407110522;FIX;OK;65,7290497;40,68352;431,6;0,48;0,0
935;'05/11/2022 10:44:06;'044408110522;FIX;OK;65,7290497;40,68353;431,3;0,33;0,0
936;'05/11/2022 10:44:06;'044409110522;FIX;OK;65,7290497;40,68352;434,8;0,41;0,0
937;'05/11/2022 10:44:07;'044410110522;FIX;OK;65,7290497;40,68352;436,3;0,19;0,0
938;'05/11/2022 10:44:08;'044411110522;FIX;OK;65,7290573;40,68352;436,1;0,19;0,0
939;'05/11/2022 10:44:09;'044412110522;FIX;OK;65,7290497;40,68352;437,4;0,46;0,0
940;'05/11/2022 10:44:10;'044413110522;FIX;OK;65,7290421;40,68351;436,9;0,20;0,0
941;'05/11/2022 10:44:11;'044414110522;FIX;OK;65,7290344;40,68351;435,2;0,37;0,0
942;'05/11/2022 10:44:12;'044415110522;FIX;OK;65,7290344;40,68351;434,5;0,28;0,0
943;'05/11/2022 10:44:13;'044416110522;FIX;OK;65,7290268;40,68351;432,9;0,22;0,0
944;'05/11/2022 10:44:14;'044417110522;FIX;OK;65,7290344;40,68350;431,1;0,52;0,0
945;'05/11/2022 10:44:15;'044418110522;FIX;OK;65,7290344;40,68351;429,8;0,46;0,0
946;'05/11/2022 10:44:16;'044419110522;FIX;OK;65,7290268;40,68351;429,0;0,09;0,0
947;'05/11/2022 10:44:17;'044420110522;FIX;OK;65,7290268;40,68351;427,8;0,13;0,0
948;'05/11/2022 10:44:18;'044421110522;FIX;OK;65,7290268;40,68351;427,8;0,30;0,0
949;'05/11/2022 10:44:19;'044422110522;FIX;OK;65,7290268;40,68351;427,2;0,19;0,0
950;'05/11/2022 10:44:19;'044423110522;FIX;OK;65,7290268;40,68351;427,0;0,11;0,0
951;'05/11/2022 10:44:20;'044424110522;FIX;OK;65,7290344;40,68350;428,5;0,13;0,0
952;'05/11/2022 10:44:21;'044425110522;FIX;OK;65,7290268;40,68351;428,7;0,13;0,0
953;'05/11/2022 10:44:22;'044426110522;FIX;OK;65,7290268;40,68350;428,9;0,26;0,0
954;'05/11/2022 10:44:23;'044427110522;FIX;OK;65,7290344;40,68350;429,6;0,06;0,0
955;'05/11/2022 10:44:24;'044428110522;FIX;OK;65,7290268;40,68351;428,8;0,11;0,0
956;'05/11/2022 10:44:25;'044429110522;FIX;OK;65,7290268;40,68351;430,0;0,11;0,0
957;'05/11/2022 10:44:26;'044430110522;FIX;OK;65,7290192;40,68351;429,7;0,06;0,0
958;'05/11/2022 10:44:27;'044431110522;FIX;OK;65,7290268;40,68351;430,3;0,48;0,0
959;'05/11/2022 10:44:28;'044432110522;FIX;OK;65,7290192;40,68351;430,8;0,37;0,0
960;'05/11/2022 10:44:29;'044433110522;FIX;OK;65,7290268;40,68351;432,1;0,24;0,0
961;'05/11/2022 10:44:30;'044434110522;FIX;OK;65,7290268;40,68351;432,0;0,00;0,0
962;'05/11/2022 10:44:31;'044435110522;FIX;OK;65,7290268;40,68351;432,0;0,00;0,0
963;'05/11/2022 10:44:32;'044436110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
964;'05/11/2022 10:44:32;'044437110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
965;'05/11/2022 10:44:33;'044438110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
966;'05/11/2022 10:44:34;'044439110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
967;'05/11/2022 10:44:35;'044440110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
968;'05/11/2022 10:44:36;'044441110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
969;'05/11/2022 10:44:37;'044442110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
970;'05/11/2022 10:44:38;'044443110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
971;'05/11/2022 10:44:39;'044444110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
972;'05/11/2022 10:44:40;'044445110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
973;'05/11/2022 10:44:41;'044446110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
974;'05/11/2022 10:44:42;'044447110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
975;'05/11/2022 10:44:43;'044448110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
976;'05/11/2022 10:44:44;'044449110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
977;'05/11/2022 10:44:45;'044450110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
978;'05/11/2022 10:44:45;'044451110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
979;'05/11/2022 10:44:46;'044452110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
980;'05/11/2022 10:44:47;'044453110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
981;'05/11/2022 10:44:48;'044454110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
982;'05/11/2022 10:44:49;'044455110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
983;'05/11/2022 10:44:50;'044456110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
984;'05/11/2022 10:44:51;'044457110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
985;'05/11/2022 10:44:52;'044458110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
986;'05/11/2022 10:44:53;'044459110522;FIX;OK;65,7290268;40,68351;432,6;0,00;0,0
987;'05/11/2022 10:44:54;'044500110522;FIX;OK;65,7290268;40,68351;432,7;0,00;0,0
988;'05/11/2022 10:44:55;'044501110522;FIX;OK;65,7290268;40,68351;432,7;0,00;0,0
989;'05/11/2022 10:44:56;'044501110522;FIX;OK;65,7290268;40,68351;432,7;0,00;0,0
990;'05/11/2022 10:44:57;'044501110522;FIX;OK;65,7290268;40,68351;432,7;0,00;0,0
991;'05/11/2022 10:44:58;'044503110522;FIX;OK;65,7289963;40,68352;432,5;0,83;0,0
992;'05/11/2022 10:44:59;'044505110522;FIX;OK;65,7290268;40,68351;435,0;0,83;0,0
993;'05/11/2022 10:44:59;'044506110522;FIX;OK;65,7290268;40,68349;435,2;0,17;0,0
994;'05/11/2022 10:45:00;'044507110522;FIX;OK;65,7290268;40,68351;434,4;0,43;0,0
995;'05/11/2022 10:45:01;'044508110522;FIX;OK;65,7290268;40,68353;433,9;0,37;0,0
996;'05/11/2022 10:45:02;'044509110522;FIX;OK;65,7290344;40,68352;433,2;0,30;0,0
997;'05/11/2022 10:45:03;'044510110522;FIX;OK;65,7290268;40,68352;433,4;0,19;0,0
998;'05/11/2022 10:45:04;'044511110522;FIX;OK;65,7290344;40,68352;432,4;0,19;0,0
999;'05/11/2022 10:45:05;'044512110522;FIX;OK;65,7290268;40,68352;432,7;0,98;0,0
1000;'05/11/2022 10:45:06;'044513110522;FIX;OK;65,7290344;40,68352;432,2;0,04;0,0
1001;'05/11/2022 10:45:07;'044514110522;FIX;OK;65,7290344;40,68352;432,0;0,31;0,0
1002;'05/11/2022 10:45:08;'044515110522;FIX;OK;65,7290344;40,68352;430,9;0,31;0,0
1003;'05/11/2022 10:45:09;'044516110522;FIX;OK;65,7290268;40,68351;430,7;0,37;0,0
1004;'05/11/2022 10:45:10;'044517110522;FIX;OK;65,7290192;40,68351;428,5;0,17;0,0
1005;'05/11/2022 10:45:11;'044518110522;FIX;OK;65,7290192;40,68351;429,6;0,20;0,0
1006;'05/11/2022 10:45:12;'044519110522;FIX;OK;65,7290192;40,68350;429,6;0,35;0,0
1007;'05/11/2022 10:45:12;'044520110522;FIX;OK;65,7290192;40,68351;428,0;0,20;0,0
1008;'05/11/2022 10:45:13;'044521110522;FIX;OK;65,7290115;40,68351;425,9;0,20;0,0
1009;'05/11/2022 10:45:14;'044522110522;FIX;OK;65,7290268;40,68351;429,1;0,02;0,0
1010;'05/11/2022 10:45:15;'044523110522;FIX;OK;65,7290268;40,68352;429,6;0,17;0,0
1011;'05/11/2022 10:45:16;'044524110522;FIX;OK;65,7290268;40,68351;432,3;0,30;0,0
1012;'05/11/2022 10:45:17;'044525110522;FIX;OK;65,7290344;40,68351;433,2;0,19;0,0
1013;'05/11/2022 10:45:18;'044526110522;FIX;OK;65,7290421;40,68353;433,4;0,28;0,0
1014;'05/11/2022 10:45:19;'044527110522;FIX;OK;65,7290497;40,68352;436,3;0,09;0,0
1015;'05/11/2022 10:45:20;'044528110522;FIX;OK;65,7290421;40,68352;436,1;0,15;0,0
1016;'05/11/2022 10:45:21;'044529110522;FIX;OK;65,7290497;40,68352;437,2;0,07;0,0
1017;'05/11/2022 10:45:22;'044530110522;FIX;OK;65,7290421;40,68353;435,2;0,30;0,0
1018;'05/11/2022 10:45:23;'044531110522;FIX;OK;65,7290573;40,68354;434,2;0,09;0,0
1019;'05/11/2022 10:45:24;'044532110522;FIX;OK;65,7290726;40,68355;433,9;0,06;0,0
1020;'05/11/2022 10:45:24;'044533110522;FIX;OK;65,7290726;40,68354;433,9;0,15;0,0
1021;'05/11/2022 10:45:25;'044534110522;FIX;OK;65,7290726;40,68354;434,0;0,00;0,0
1022;'05/11/2022 10:45:26;'044535110522;FIX;OK;65,7290649;40,68354;434,1;0,00;0,0
1023;'05/11/2022 10:45:27;'044536110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1024;'05/11/2022 10:45:28;'044537110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1025;'05/11/2022 10:45:29;'044538110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1026;'05/11/2022 10:45:30;'044539110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1027;'05/11/2022 10:45:31;'044540110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1028;'05/11/2022 10:45:32;'044541110522;FIX;OK;65,7290649;40,68354;433,6;0,00;0,0
1029;'05/11/2022 10:45:33;'044542110522;FIX;OK;65,7290649;40,68354;433,6;0,00;0,0
1030;'05/11/2022 10:45:34;'044543110522;FIX;OK;65,7290649;40,68354;433,6;0,00;0,0
1031;'05/11/2022 10:45:35;'044544110522;FIX;OK;65,7290649;40,68354;433,6;0,00;0,0
1032;'05/11/2022 10:45:36;'044545110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1033;'05/11/2022 10:45:37;'044546110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1034;'05/11/2022 10:45:37;'044547110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1035;'05/11/2022 10:45:38;'044548110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1036;'05/11/2022 10:45:39;'044549110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1037;'05/11/2022 10:45:40;'044550110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1038;'05/11/2022 10:45:41;'044551110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1039;'05/11/2022 10:45:42;'044552110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1040;'05/11/2022 10:45:43;'044553110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1041;'05/11/2022 10:45:44;'044554110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
1042;'05/11/2022 10:45:45;'044555110522;FIX;OK;65,7290649;40,68354;433,6;0,00;0,0
1043;'05/11/2022 10:45:46;'044556110522;FIX;OK;65,7290649;40,68354;433,6;0,00;0,0
1044;'05/11/2022 10:45:47;'044557110522;FIX;OK;65,7290649;40,68354;433,6;0,00;0,0
1045;'05/11/2022 10:45:48;'044558110522;FIX;OK;65,7290649;40,68354;433,6;0,00;0,0
1046;'05/11/2022 10:45:49;'044559110522;FIX;OK;65,7290649;40,68354;433,6;0,00;0,0
1047;'05/11/2022 10:45:49;'044600110522;FIX;OK;65,7290649;40,68354;433,7;0,00;0,0
